site_code,obs_year,parameter,obs_value,arable_prop,arable_prop_buff_100,arable_prop_buff_1000,arable_prop_buff_500,area,awc1_min,awc1_max,awc1_mean,awc1_std,bd1_min,bd1_max,bd1_mean,bd1_std,clay1_min,clay1_max,clay1_mean,clay1_std,dem_min,dem_max,dem_mean,dem_std,flowlength_min,flowlength_max,flowlength_mean,flowlength_std,forest_disturb_prop_buff_100,forest_disturb_prop_buff_1000,forest_disturb_prop_buff_500,forest_prop,grassland_prop,k1_min,k1_max,k1_mean,k1_std,limestone_prop,livestock_density,manure_dep_n,manure_dep_p,other_prop,pol_sen_drain_h_prop,pol_sen_drain_vh_prop,pol_sen_nat_h_prop,pol_sen_nat_vh_prop,precip_mean,rip_veg_drain_prop,rip_veg_nat_prop,rock1_min,rock1_max,rock1_mean,rock1_std,sand1_min,sand1_max,sand1_mean,sand1_std,silt1_min,silt1_max,silt1_mean,silt1_std,slope_min,slope_max,slope_mean,slope_std,snow_depth_mean,soc1_min,soc1_max,soc1_mean,soc1_std,stream_density,temp_max,temp_mean,temp_min,tri_min,tri_max,tri_mean,tri_std,twi_min,twi_max,twi_mean,twi_std,urban_prop,water_prop,wetland_prop
SJA6880000,2020,TN,2.358,0.154,0.024,0.101,0.07,328692975.0,0.172,0.213,0.19,0.005,0.401,1.487,0.962,0.386,0.0,70.0,26.934,25.878,0.264,143.626,85.588,24.152,0.0,955.188,32.198,43.267,0.004,0.003,0.004,0.609,0.046,4.29,645.68,54.493,69.568,0.763,0.023,19.84,8.89,0.024,0.01,0.0,0.026,0.005,809.015,0.528,0.717,0.0,85.0,5.563,12.496,15.0,100.0,59.097,30.217,0.0,50.0,13.969,7.707,0.0,53.203,1.488,2.549,0.555,1.043,31.395,11.661,11.412,0.001,28.329,7.723,-12.892,0.0,5.347,0.114,0.179,1.85,16.05,9.815,1.631,0.023,0.011,0.133
SJA6896000,2016,TN,3.75,0.333,0.25,0.342,0.325,635699625.0,0.177,0.213,0.195,0.005,0.371,1.489,1.006,0.359,0.0,70.0,24.523,21.82,25.046,106.646,58.557,15.069,0.0,564.034,29.298,36.271,0.004,0.003,0.004,0.424,0.062,3.67,645.68,28.387,48.07,0.831,0.115,20.777,9.195,0.025,0.008,0.0,0.019,0.001,764.072,0.384,0.608,0.0,85.0,4.484,9.68,15.0,100.0,55.146,25.178,0.0,50.0,20.332,10.966,0.0,41.473,1.133,1.385,2.838,1.03,34.768,9.976,10.325,0.0,28.029,6.148,-29.061,0.0,7.279,0.095,0.108,1.939,15.377,9.721,1.267,0.048,0.006,0.102
SJA6896000,2017,TN,2.95,0.333,0.25,0.342,0.325,635699625.0,0.177,0.213,0.195,0.005,0.371,1.489,1.006,0.359,0.0,70.0,24.523,21.82,25.046,106.646,58.557,15.069,0.0,564.034,29.298,36.271,0.004,0.004,0.005,0.424,0.062,3.67,645.68,28.387,48.07,0.831,0.115,22.126,9.872,0.025,0.008,0.0,0.019,0.001,873.663,0.384,0.608,0.0,85.0,4.484,9.68,15.0,100.0,55.146,25.178,0.0,50.0,20.332,10.966,0.0,41.473,1.133,1.385,1.435,1.03,34.768,9.976,10.325,0.0,26.814,6.092,-18.28,0.0,7.279,0.095,0.108,1.939,15.377,9.721,1.267,0.048,0.006,0.102
SJA6896000,2018,TN,2.545,0.333,0.25,0.342,0.325,635699625.0,0.177,0.213,0.195,0.005,0.371,1.489,1.006,0.359,0.0,70.0,24.523,21.82,25.046,106.646,58.557,15.069,0.0,564.034,29.298,36.271,0.005,0.004,0.006,0.424,0.062,3.67,645.68,28.387,48.07,0.831,0.115,23.179,10.264,0.025,0.008,0.0,0.019,0.001,577.6,0.384,0.608,0.0,85.0,4.484,9.68,15.0,100.0,55.146,25.178,0.0,50.0,20.332,10.966,0.0,41.473,1.133,1.385,2.535,1.03,34.768,9.976,10.325,0.0,30.472,7.022,-23.752,0.0,7.279,0.095,0.108,1.939,15.377,9.721,1.267,0.048,0.006,0.102
SJA6896000,2019,TN,3.422,0.333,0.25,0.342,0.325,635699625.0,0.177,0.213,0.195,0.005,0.371,1.489,1.006,0.359,0.0,70.0,24.523,21.82,25.046,106.646,58.557,15.069,0.0,564.034,29.298,36.271,0.006,0.005,0.006,0.424,0.062,3.67,645.68,28.387,48.07,0.831,0.115,23.191,10.215,0.025,0.008,0.0,0.019,0.001,841.486,0.384,0.608,0.0,85.0,4.484,9.68,15.0,100.0,55.146,25.178,0.0,50.0,20.332,10.966,0.0,41.473,1.133,1.385,4.453,1.03,34.768,9.976,10.325,0.0,29.304,7.005,-22.794,0.0,7.279,0.095,0.108,1.939,15.377,9.721,1.267,0.048,0.006,0.102
SJA6896000,2020,TN,3.475,0.333,0.25,0.342,0.325,635699625.0,0.177,0.213,0.195,0.005,0.371,1.489,1.006,0.359,0.0,70.0,24.523,21.82,25.046,106.646,58.557,15.069,0.0,564.034,29.298,36.271,0.004,0.004,0.006,0.424,0.062,3.67,645.68,28.387,48.07,0.831,0.115,22.363,9.852,0.025,0.008,0.0,0.019,0.001,851.912,0.384,0.608,0.0,85.0,4.484,9.68,15.0,100.0,55.146,25.178,0.0,50.0,20.332,10.966,0.0,41.473,1.133,1.385,0.454,1.03,34.768,9.976,10.325,0.0,28.792,8.011,-15.358,0.0,7.279,0.095,0.108,1.939,15.377,9.721,1.267,0.048,0.006,0.102
SJA7082000,2019,TN,2.355,0.142,0.105,0.148,0.145,49715425.0,0.174,0.207,0.191,0.005,0.406,1.471,1.059,0.287,0.0,70.0,15.479,20.58,0.531,78.253,48.683,14.776,0.0,541.879,24.469,32.241,0.005,0.005,0.008,0.734,0.088,5.09,645.68,84.586,61.767,0.618,0.067,22.302,10.156,0.022,0.0,0.0,0.005,0.0,804.115,0.729,0.71,0.0,85.0,10.91,24.999,15.0,100.0,74.76,25.222,0.0,50.0,9.761,8.49,0.0,38.185,1.171,1.642,4.766,1.169,30.876,7.615,7.927,0.001,26.921,6.948,-15.79,0.001,2.994,0.099,0.122,2.416,14.329,9.74,1.29,0.012,0.001,0.001
SJA7082000,2020,TN,1.48,0.142,0.105,0.148,0.145,49715425.0,0.174,0.207,0.191,0.005,0.406,1.471,1.059,0.287,0.0,70.0,15.479,20.58,0.531,78.253,48.683,14.776,0.0,541.879,24.469,32.241,0.005,0.006,0.007,0.734,0.088,5.09,645.68,84.586,61.767,0.618,0.067,22.608,10.282,0.022,0.0,0.0,0.005,0.0,808.78,0.729,0.71,0.0,85.0,10.91,24.999,15.0,100.0,74.76,25.222,0.0,50.0,9.761,8.49,0.0,38.185,1.171,1.642,0.463,1.169,30.876,7.615,7.927,0.001,26.003,7.903,-7.23,0.001,2.994,0.099,0.122,2.416,14.329,9.74,1.29,0.012,0.001,0.001
SJA7093000,2016,TN,2.09,0.172,0.124,0.148,0.136,177863500.0,0.177,0.207,0.192,0.004,0.374,1.489,1.064,0.304,0.0,70.0,21.53,22.028,19.958,70.475,47.822,10.106,0.0,419.799,21.42,26.925,0.007,0.006,0.007,0.77,0.019,3.67,645.68,46.876,52.108,0.997,0.001,28.842,13.634,0.008,0.001,0.0,0.02,0.0,791.468,0.559,0.849,0.0,85.0,1.087,3.784,15.0,100.0,63.119,26.746,0.0,50.0,15.35,10.735,0.0,30.732,0.969,1.325,3.228,1.035,34.473,7.832,8.496,0.001,28.691,6.274,-28.438,0.001,2.542,0.091,0.113,2.302,14.48,9.763,1.186,0.005,0.001,0.023
SJA7093000,2017,TN,2.545,0.172,0.124,0.148,0.136,177863500.0,0.177,0.207,0.192,0.004,0.374,1.489,1.064,0.304,0.0,70.0,21.53,22.028,19.958,70.475,47.822,10.106,0.0,419.799,21.42,26.925,0.01,0.009,0.012,0.77,0.019,3.67,645.68,46.876,52.108,0.997,0.001,31.167,14.786,0.008,0.001,0.0,0.02,0.0,854.001,0.559,0.849,0.0,85.0,1.087,3.784,15.0,100.0,63.119,26.746,0.0,50.0,15.35,10.735,0.0,30.732,0.969,1.325,1.562,1.035,34.473,7.832,8.496,0.001,27.657,6.209,-18.201,0.001,2.542,0.091,0.113,2.302,14.48,9.763,1.186,0.005,0.001,0.023
SJA7093000,2018,TN,1.735,0.172,0.124,0.148,0.136,177863500.0,0.177,0.207,0.192,0.004,0.374,1.489,1.064,0.304,0.0,70.0,21.53,22.028,19.958,70.475,47.822,10.106,0.0,419.799,21.42,26.925,0.011,0.01,0.013,0.77,0.019,3.67,645.68,46.876,52.108,0.997,0.001,29.573,13.887,0.008,0.001,0.0,0.02,0.0,555.521,0.559,0.849,0.0,85.0,1.087,3.784,15.0,100.0,63.119,26.746,0.0,50.0,15.35,10.735,0.0,30.732,0.969,1.325,3.03,1.035,34.473,7.832,8.496,0.001,30.634,7.139,-24.015,0.001,2.542,0.091,0.113,2.302,14.48,9.763,1.186,0.005,0.001,0.023
SJA7093000,2019,TN,1.978,0.172,0.124,0.148,0.136,177863500.0,0.177,0.207,0.192,0.004,0.374,1.489,1.064,0.304,0.0,70.0,21.53,22.028,19.958,70.475,47.822,10.106,0.0,419.799,21.42,26.925,0.008,0.005,0.007,0.77,0.019,3.67,645.68,46.876,52.108,0.997,0.001,29.384,13.838,0.008,0.001,0.0,0.02,0.0,759.909,0.559,0.849,0.0,85.0,1.087,3.784,15.0,100.0,63.119,26.746,0.0,50.0,15.35,10.735,0.0,30.732,0.969,1.325,4.632,1.035,34.473,7.832,8.496,0.001,29.945,7.26,-21.831,0.001,2.542,0.091,0.113,2.302,14.48,9.763,1.186,0.005,0.001,0.023
SJA7093000,2020,TN,2.38,0.172,0.124,0.148,0.136,177863500.0,0.177,0.207,0.192,0.004,0.374,1.489,1.064,0.304,0.0,70.0,21.53,22.028,19.958,70.475,47.822,10.106,0.0,419.799,21.42,26.925,0.005,0.005,0.005,0.77,0.019,3.67,645.68,46.876,52.108,0.997,0.001,29.401,13.835,0.008,0.001,0.0,0.02,0.0,829.961,0.559,0.849,0.0,85.0,1.087,3.784,15.0,100.0,63.119,26.746,0.0,50.0,15.35,10.735,0.0,30.732,0.969,1.325,0.514,1.035,34.473,7.832,8.496,0.001,29.48,8.15,-14.748,0.001,2.542,0.091,0.113,2.302,14.48,9.763,1.186,0.005,0.001,0.023
SJA7164000,2016,TN,1.287,0.302,0.213,0.317,0.314,1139778225.0,0.0,0.213,0.189,0.005,0.0,1.499,1.113,0.348,0.0,70.0,19.702,21.755,30.982,317.399,103.01,46.814,0.0,1165.272,41.508,48.209,0.008,0.005,0.007,0.493,0.063,0.0,645.68,50.862,52.689,0.033,0.055,20.52,9.236,0.027,0.057,0.005,0.109,0.022,873.951,0.476,0.621,0.0,85.0,2.739,7.325,0.0,100.0,67.9,27.15,0.0,50.0,12.398,8.015,0.0,54.803,2.711,3.402,3.176,0.954,35.037,7.731,9.563,0.001,30.232,6.354,-26.882,0.0,5.654,0.196,0.227,1.639,15.908,8.797,1.934,0.036,0.023,0.056
SJA7164000,2017,TN,1.056,0.302,0.213,0.317,0.314,1139778225.0,0.0,0.213,0.189,0.005,0.0,1.499,1.113,0.348,0.0,70.0,19.702,21.755,30.982,317.399,103.01,46.814,0.0,1165.272,41.508,48.209,0.006,0.005,0.006,0.493,0.063,0.0,645.68,50.862,52.689,0.033,0.055,20.711,9.38,0.027,0.057,0.005,0.109,0.022,845.214,0.476,0.621,0.0,85.0,2.739,7.325,0.0,100.0,67.9,27.15,0.0,50.0,12.398,8.015,0.0,54.803,2.711,3.402,2.031,0.954,35.037,7.731,9.563,0.001,28.245,6.118,-20.525,0.0,5.654,0.196,0.227,1.639,15.908,8.797,1.934,0.036,0.023,0.056
SJA7164000,2018,TN,0.956,0.302,0.213,0.317,0.314,1139778225.0,0.0,0.213,0.189,0.005,0.0,1.499,1.113,0.348,0.0,70.0,19.702,21.755,30.982,317.399,103.01,46.814,0.0,1165.272,41.508,48.209,0.006,0.005,0.006,0.493,0.063,0.0,645.68,50.862,52.689,0.033,0.055,20.849,9.312,0.027,0.057,0.005,0.109,0.022,591.801,0.476,0.621,0.0,85.0,2.739,7.325,0.0,100.0,67.9,27.15,0.0,50.0,12.398,8.015,0.0,54.803,2.711,3.402,3.974,0.954,35.037,7.731,9.563,0.001,30.399,7.066,-24.014,0.0,5.654,0.196,0.227,1.639,15.908,8.797,1.934,0.036,0.023,0.056
SJA7164000,2019,TN,0.938,0.302,0.213,0.317,0.314,1139778225.0,0.0,0.213,0.189,0.005,0.0,1.499,1.113,0.348,0.0,70.0,19.702,21.755,30.982,317.399,103.01,46.814,0.0,1165.272,41.508,48.209,0.005,0.005,0.006,0.493,0.063,0.0,645.68,50.862,52.689,0.033,0.055,19.833,8.768,0.027,0.057,0.005,0.109,0.022,741.25,0.476,0.621,0.0,85.0,2.739,7.325,0.0,100.0,67.9,27.15,0.0,50.0,12.398,8.015,0.0,54.803,2.711,3.402,7.319,0.954,35.037,7.731,9.563,0.001,29.461,7.314,-18.519,0.0,5.654,0.196,0.227,1.639,15.908,8.797,1.934,0.036,0.023,0.056
SJA7164000,2020,TN,0.974,0.302,0.213,0.317,0.314,1139778225.0,0.0,0.213,0.189,0.005,0.0,1.499,1.113,0.348,0.0,70.0,19.702,21.755,30.982,317.399,103.01,46.814,0.0,1165.272,41.508,48.209,0.008,0.006,0.007,0.493,0.063,0.0,645.68,50.862,52.689,0.033,0.055,18.356,8.094,0.027,0.057,0.005,0.109,0.022,723.797,0.476,0.621,0.0,85.0,2.739,7.325,0.0,100.0,67.9,27.15,0.0,50.0,12.398,8.015,0.0,54.803,2.711,3.402,0.792,0.954,35.037,7.731,9.563,0.001,29.472,8.113,-13.307,0.0,5.654,0.196,0.227,1.639,15.908,8.797,1.934,0.036,0.023,0.056
SJA7167000,2017,TN,1.425,0.081,0.068,0.074,0.066,106078450.0,0.176,0.205,0.19,0.003,0.407,1.463,0.954,0.327,0.0,70.0,27.44,23.396,28.391,66.289,46.767,6.301,0.0,331.906,14.607,18.384,0.014,0.008,0.012,0.76,0.022,4.29,645.68,30.181,46.172,0.55,0.024,23.941,10.725,0.012,0.003,0.0,0.0,0.0,878.616,0.636,0.827,0.0,85.0,1.096,4.152,15.0,100.0,54.809,25.93,0.0,50.0,17.75,7.455,0.0,24.151,0.793,0.939,1.183,1.227,30.864,10.708,10.135,0.001,27.118,6.266,-15.326,0.001,1.654,0.081,0.083,2.933,13.962,9.49,0.967,0.014,0.003,0.108
SJA7233000,2017,TN,1.925,0.218,0.328,0.274,0.309,98081775.0,0.17,0.196,0.183,0.004,0.409,1.499,1.068,0.284,0.0,70.0,17.407,21.993,1.552,26.623,14.557,3.993,0.0,307.885,12.283,13.136,0.006,0.005,0.005,0.712,0.012,3.67,645.68,89.952,52.089,1.0,0.026,23.279,8.296,0.005,0.0,0.0,0.0,0.0,702.09,0.411,0.583,0.0,85.0,1.537,4.951,15.0,100.0,75.489,27.062,0.0,30.0,7.104,6.299,0.0,28.512,0.863,1.128,0.381,0.956,30.583,7.546,8.201,0.0,25.672,7.417,-11.096,0.0,1.989,0.084,0.092,2.827,14.478,9.409,1.138,0.009,0.008,0.036
SJA7299000,2016,TN,3.025,0.434,0.27,0.431,0.428,102358375.0,0.165,0.205,0.189,0.005,0.405,1.5,1.209,0.291,0.0,70.0,17.058,18.162,34.125,138.354,68.342,15.302,0.0,979.607,37.173,55.98,0.007,0.004,0.005,0.441,0.055,5.09,645.68,39.633,41.874,0.0,0.148,22.782,10.359,0.021,0.031,0.0,0.077,0.007,826.24,0.508,0.64,0.0,85.0,3.59,7.354,15.0,100.0,69.264,21.622,0.0,30.0,13.678,7.269,0.0,38.197,1.617,1.854,3.403,0.946,30.999,5.394,7.578,0.001,28.757,6.367,-26.892,0.001,3.414,0.136,0.135,2.064,15.188,9.185,1.317,0.037,0.004,0.007
SJA7333000,2020,TN,3.225,0.269,0.257,0.318,0.342,120468750.0,0.17,0.205,0.189,0.005,0.407,1.497,0.979,0.342,0.0,70.0,23.901,23.124,13.091,95.551,60.027,11.462,0.0,709.823,31.337,40.276,0.003,0.003,0.004,0.504,0.111,3.67,645.68,45.544,54.9,0.784,0.051,21.418,9.672,0.022,0.001,0.0,0.064,0.005,763.617,0.459,0.601,0.0,85.0,5.944,12.089,15.0,100.0,60.618,27.265,0.0,50.0,15.481,8.299,0.0,45.518,1.419,2.54,0.636,0.972,30.854,10.3,10.121,0.001,28.522,7.839,-13.709,0.0,3.887,0.112,0.183,2.201,15.197,9.821,1.541,0.018,0.004,0.073
SJA7347000,2019,TN,2.45,0.229,0.137,0.207,0.186,1142218381.25,0.164,0.213,0.193,0.007,0.371,1.492,0.959,0.39,0.0,70.0,28.738,25.657,37.486,142.113,78.531,16.144,0.0,669.315,29.573,38.911,0.006,0.007,0.008,0.572,0.037,3.67,645.68,43.46,57.125,0.841,0.068,24.281,11.218,0.021,0.003,0.0,0.013,0.001,793.582,0.559,0.699,0.0,85.0,4.022,9.609,15.0,100.0,55.913,29.547,0.0,50.0,15.349,8.055,0.0,44.194,1.299,2.047,6.591,1.007,34.786,11.767,11.395,0.0,29.214,6.789,-21.256,0.0,4.375,0.105,0.147,1.464,15.329,9.771,1.525,0.017,0.009,0.115
SJA7548000,2016,TN,1.41,0.297,0.211,0.305,0.29,847684925.0,0.0,0.213,0.19,0.005,0.0,1.499,1.128,0.34,0.0,70.0,19.928,22.112,57.546,317.399,118.884,43.585,0.0,1165.272,44.553,50.329,0.008,0.005,0.006,0.505,0.069,0.0,645.68,52.244,52.007,0.044,0.067,18.582,8.215,0.029,0.071,0.007,0.11,0.026,883.371,0.448,0.614,0.0,85.0,2.684,7.902,0.0,100.0,67.724,27.294,0.0,50.0,12.348,8.237,0.0,49.658,3.056,3.611,3.299,0.954,35.037,7.378,9.351,0.001,29.991,6.25,-26.882,0.0,5.15,0.218,0.24,1.639,15.908,8.619,2.03,0.038,0.027,0.035
SJA7548000,2019,TN,0.978,0.297,0.211,0.305,0.29,847684925.0,0.0,0.213,0.19,0.005,0.0,1.499,1.128,0.34,0.0,70.0,19.928,22.112,57.546,317.399,118.884,43.585,0.0,1165.272,44.553,50.329,0.004,0.005,0.006,0.505,0.069,0.0,645.68,52.244,52.007,0.044,0.067,17.807,7.727,0.029,0.071,0.007,0.11,0.026,758.001,0.448,0.614,0.0,85.0,2.684,7.902,0.0,100.0,67.724,27.294,0.0,50.0,12.348,8.237,0.0,49.658,3.056,3.611,7.636,0.954,35.037,7.378,9.351,0.001,29.461,7.223,-18.519,0.0,5.15,0.218,0.24,1.639,15.908,8.619,2.03,0.038,0.027,0.035
SJA7548000,2020,TN,1.002,0.297,0.211,0.305,0.29,847684925.0,0.0,0.213,0.19,0.005,0.0,1.499,1.128,0.34,0.0,70.0,19.928,22.112,57.546,317.399,118.884,43.585,0.0,1165.272,44.553,50.329,0.008,0.006,0.008,0.505,0.069,0.0,645.68,52.244,52.007,0.044,0.067,16.186,6.966,0.029,0.071,0.007,0.11,0.026,739.946,0.448,0.614,0.0,85.0,2.684,7.902,0.0,100.0,67.724,27.294,0.0,50.0,12.348,8.237,0.0,49.658,3.056,3.611,0.832,0.954,35.037,7.378,9.351,0.001,29.472,8.023,-13.307,0.0,5.15,0.218,0.24,1.639,15.908,8.619,2.03,0.038,0.027,0.035
SJA7565000,2017,TN,0.755,0.042,0.013,0.046,0.038,53754425.0,0.145,0.207,0.186,0.004,0.403,1.492,1.054,0.37,0.0,70.0,21.145,26.205,56.489,126.774,76.157,7.983,0.0,729.475,30.269,43.761,0.01,0.006,0.008,0.829,0.026,3.67,645.68,94.598,57.879,0.0,0.011,24.718,11.02,0.007,0.0,0.0,0.043,0.0,864.869,0.714,0.825,0.0,85.0,1.181,9.752,15.0,100.0,69.789,31.801,0.0,30.0,9.066,6.758,0.0,31.008,2.736,3.421,1.606,1.011,31.194,9.263,10.474,0.001,28.578,6.245,-19.705,0.0,2.344,0.205,0.219,2.73,14.358,8.422,1.816,0.006,0.01,0.079
SJA7631000,2016,TN,1.207,0.106,0.125,0.187,0.188,1764044875.0,0.145,0.214,0.189,0.005,0.373,1.525,1.067,0.359,0.0,70.0,22.896,23.794,52.642,316.817,109.825,47.235,0.0,933.554,21.094,39.034,0.008,0.006,0.007,0.348,0.042,3.67,645.68,53.897,55.389,0.092,0.03,8.783,3.742,0.011,0.07,0.01,0.099,0.023,876.443,0.477,0.648,0.0,85.0,1.937,8.048,15.0,100.0,62.719,29.261,0.0,50.0,14.385,10.542,0.0,49.458,2.776,3.56,3.304,0.767,34.595,8.811,10.147,0.0,30.049,6.294,-26.428,0.0,4.707,0.205,0.233,1.908,16.318,8.63,1.894,0.009,0.006,0.031
SJA7631000,2017,TN,1.135,0.106,0.125,0.187,0.188,1764044875.0,0.145,0.214,0.189,0.005,0.373,1.525,1.067,0.359,0.0,70.0,22.896,23.794,52.642,316.817,109.825,47.235,0.0,933.554,21.094,39.034,0.006,0.005,0.006,0.348,0.042,3.67,645.68,53.897,55.389,0.092,0.03,9.021,3.909,0.011,0.07,0.01,0.099,0.023,881.92,0.477,0.648,0.0,85.0,1.937,8.048,15.0,100.0,62.719,29.261,0.0,50.0,14.385,10.542,0.0,49.458,2.776,3.56,2.349,0.767,34.595,8.811,10.147,0.0,28.692,6.053,-22.546,0.0,4.707,0.205,0.233,1.908,16.318,8.63,1.894,0.009,0.006,0.031
SJA7631000,2018,TN,0.87,0.106,0.125,0.187,0.188,1764044875.0,0.145,0.214,0.189,0.005,0.373,1.525,1.067,0.359,0.0,70.0,22.896,23.794,52.642,316.817,109.825,47.235,0.0,933.554,21.094,39.034,0.008,0.006,0.008,0.348,0.042,3.67,645.68,53.897,55.389,0.092,0.03,8.471,3.539,0.011,0.07,0.01,0.099,0.023,599.143,0.477,0.648,0.0,85.0,1.937,8.048,15.0,100.0,62.719,29.261,0.0,50.0,14.385,10.542,0.0,49.458,2.776,3.56,4.371,0.767,34.595,8.811,10.147,0.0,31.383,7.046,-22.914,0.0,4.707,0.205,0.233,1.908,16.318,8.63,1.894,0.009,0.006,0.031
SJA7631000,2019,TN,0.89,0.106,0.125,0.187,0.188,1764044875.0,0.145,0.214,0.189,0.005,0.373,1.525,1.067,0.359,0.0,70.0,22.896,23.794,52.642,316.817,109.825,47.235,0.0,933.554,21.094,39.034,0.007,0.006,0.008,0.348,0.042,3.67,645.68,53.897,55.389,0.092,0.03,8.318,3.471,0.011,0.07,0.01,0.099,0.023,816.248,0.477,0.648,0.0,85.0,1.937,8.048,15.0,100.0,62.719,29.261,0.0,50.0,14.385,10.542,0.0,49.458,2.776,3.56,7.459,0.767,34.595,8.811,10.147,0.0,28.991,7.265,-18.691,0.0,4.707,0.205,0.233,1.908,16.318,8.63,1.894,0.009,0.006,0.031
SJA7631000,2020,TN,0.938,0.106,0.125,0.187,0.188,1764044875.0,0.145,0.214,0.189,0.005,0.373,1.525,1.067,0.359,0.0,70.0,22.896,23.794,52.642,316.817,109.825,47.235,0.0,933.554,21.094,39.034,0.007,0.005,0.007,0.348,0.042,3.67,645.68,53.897,55.389,0.092,0.03,7.389,3.019,0.011,0.07,0.01,0.099,0.023,757.284,0.477,0.648,0.0,85.0,1.937,8.048,15.0,100.0,62.719,29.261,0.0,50.0,14.385,10.542,0.0,49.458,2.776,3.56,0.921,0.767,34.595,8.811,10.147,0.0,29.573,8.045,-13.237,0.0,4.707,0.205,0.233,1.908,16.318,8.63,1.894,0.009,0.006,0.031
SJA7675000,2016,TN,1.8,0.351,0.17,0.358,0.333,930164575.0,0.0,0.211,0.187,0.005,0.0,1.5,1.148,0.348,0.0,70.0,17.46,20.285,29.968,205.491,80.459,33.518,0.0,837.715,45.756,56.819,0.008,0.006,0.007,0.476,0.051,3.67,645.68,54.825,51.847,0.0,0.182,27.416,12.87,0.019,0.048,0.005,0.12,0.017,870.001,0.504,0.67,0.0,85.0,3.015,6.31,15.0,100.0,71.482,25.276,0.0,50.0,11.058,6.797,0.0,68.948,2.28,2.993,3.113,0.952,35.037,7.099,9.284,0.001,29.991,6.399,-26.454,0.0,12.076,0.168,0.202,0.673,15.615,9.081,1.748,0.03,0.009,0.064
SJA7675000,2017,TN,1.668,0.351,0.17,0.358,0.333,930164575.0,0.0,0.211,0.187,0.005,0.0,1.5,1.148,0.348,0.0,70.0,17.46,20.285,29.968,205.491,80.459,33.518,0.0,837.715,45.756,56.819,0.009,0.006,0.008,0.476,0.051,3.67,645.68,54.825,51.847,0.0,0.182,27.35,12.828,0.019,0.048,0.005,0.12,0.017,818.551,0.504,0.67,0.0,85.0,3.015,6.31,15.0,100.0,71.482,25.276,0.0,50.0,11.058,6.797,0.0,68.948,2.28,2.993,1.758,0.952,35.037,7.099,9.284,0.001,28.245,6.204,-21.473,0.0,12.076,0.168,0.202,0.673,15.615,9.081,1.748,0.03,0.009,0.064
SJA7675000,2018,TN,1.222,0.351,0.17,0.358,0.333,930164575.0,0.0,0.211,0.187,0.005,0.0,1.5,1.148,0.348,0.0,70.0,17.46,20.285,29.968,205.491,80.459,33.518,0.0,837.715,45.756,56.819,0.009,0.007,0.008,0.476,0.051,3.67,645.68,54.825,51.847,0.0,0.182,29.052,13.578,0.019,0.048,0.005,0.12,0.017,582.968,0.504,0.67,0.0,85.0,3.015,6.31,15.0,100.0,71.482,25.276,0.0,50.0,11.058,6.797,0.0,68.948,2.28,2.993,3.665,0.952,35.037,7.099,9.284,0.001,30.247,7.101,-25.083,0.0,12.076,0.168,0.202,0.673,15.615,9.081,1.748,0.03,0.009,0.064
SJA7675000,2019,TN,1.405,0.351,0.17,0.358,0.333,930164575.0,0.0,0.211,0.187,0.005,0.0,1.5,1.148,0.348,0.0,70.0,17.46,20.285,29.968,205.491,80.459,33.518,0.0,837.715,45.756,56.819,0.009,0.006,0.007,0.476,0.051,3.67,645.68,54.825,51.847,0.0,0.182,27.067,12.486,0.019,0.048,0.005,0.12,0.017,704.178,0.504,0.67,0.0,85.0,3.015,6.31,15.0,100.0,71.482,25.276,0.0,50.0,11.058,6.797,0.0,68.948,2.28,2.993,6.949,0.952,35.037,7.099,9.284,0.001,29.543,7.364,-18.519,0.0,12.076,0.168,0.202,0.673,15.615,9.081,1.748,0.03,0.009,0.064
SJA7675000,2020,TN,1.29,0.351,0.17,0.358,0.333,930164575.0,0.0,0.211,0.187,0.005,0.0,1.5,1.148,0.348,0.0,70.0,17.46,20.285,29.968,205.491,80.459,33.518,0.0,837.715,45.756,56.819,0.007,0.006,0.007,0.476,0.051,3.67,645.68,54.825,51.847,0.0,0.182,26.154,12.146,0.019,0.048,0.005,0.12,0.017,706.278,0.504,0.67,0.0,85.0,3.015,6.31,15.0,100.0,71.482,25.276,0.0,50.0,11.058,6.797,0.0,68.948,2.28,2.993,0.69,0.952,35.037,7.099,9.284,0.001,29.472,8.161,-13.611,0.0,12.076,0.168,0.202,0.673,15.615,9.081,1.748,0.03,0.009,0.064
SJA7693000,2017,TN,1.915,0.218,0.273,0.256,0.296,410340350.0,0.177,0.213,0.195,0.004,0.391,1.496,0.871,0.382,0.0,70.0,35.493,26.556,41.976,106.071,66.519,7.852,0.0,602.469,23.357,37.082,0.006,0.008,0.01,0.647,0.024,3.67,645.68,23.639,37.894,1.0,0.15,31.39,14.908,0.016,0.004,0.0,0.012,0.0,868.862,0.627,0.639,0.0,85.0,1.558,5.433,15.0,100.0,44.23,27.86,0.0,50.0,20.277,12.048,0.0,41.352,0.986,1.315,1.834,0.981,32.475,14.006,11.785,0.001,27.374,5.976,-18.213,0.0,3.466,0.09,0.104,2.229,15.473,9.592,1.216,0.015,0.005,0.075
